sample_id	mbv_genotype_id	het_consistent_frac	hom_consistent_frac	het_min_dist	hom_min_dist
ERR188149	HG00182	0.978137710633353	0.905344414355526	0.519462994520085	0.221969910744007
ERR188150	HG00366	0.971910112359551	0.858011911966111	0.493492564376785	0.198082266938929
ERR188151	NA18489	0.974091805125317	0.899541634835752	0.515877264854469	0.187457460109427
ERR188152	NA12751	0.974548969072165	0.914145194055383	0.526270951696079	0.21603507825901
ERR188153	NA20765	0.976480173818577	0.902525333762265	0.514597499875876	0.217978044522745
ERR188154	HG00251	0.977118574814088	0.888142358223848	0.509086647054675	0.206380426386663
ERR188155	NA20790	0.976078636047321	0.922651933701657	0.534268106115173	0.225470139086244
ERR188156	HG00335	0.975061233578268	0.888547295199056	0.507659612785393	0.211394252482188
ERR188157	NA12872	0.974120234604106	0.897915101427498	0.506116695824984	0.216466007111446
ERR188158	NA18502	0.973108151997402	0.87228039853599	0.488673632097231	0.191723413052617
ERR188159	HG00245	0.971628636967282	0.909164427516761	0.511787396889778	0.223328951938355
ERR188160	NA20513	0.978093158660844	0.927823900841908	0.548661144891481	0.219554285502537
ERR188161	NA11918	0.965462694437121	0.91184166881657	0.514081926244263	0.216284145386565
ERR188162	NA18508	0.972778941070894	0.899248473461719	0.50878540506443	0.200157099508999
ERR188163	HG00174	0.976869284561592	0.879613013965827	0.500100163761021	0.217400168208677
ERR188164	HG00159	0.973677836092047	0.891296032270404	0.510444923879543	0.218676355635087
ERR188165	NA18510	0.972385694884563	0.924713525862992	0.520004742503611	0.207056461974399
ERR188166	HG00108	0.978070175438597	0.902498202731848	0.535187030189234	0.214286208995857
ERR188167	HG00106	0.983289145978951	0.905615292712067	0.529677588996607	0.215324162965016
ERR188168	HG00346	0.972226643323253	0.896268045136481	0.524020715086124	0.203792758976231
ERR188169	HG00338	0.973393506668463	0.905772591465133	0.521345347244162	0.218488915296633
ERR188170	NA19131	0.975717298229919	0.916326685756278	0.522695655432411	0.207593977934018
ERR188171	NA20783	0.975660126862369	0.903201024327785	0.515823373486825	0.225321211213559
ERR188172	NA12154	0.975337897138845	0.919312719978806	0.527772695606837	0.229421293546758
ERR188173	NA20785	0.973730007458357	0.813699928893103	0.448248138787988	0.18221062517325
ERR188174	NA19198	0.975147463625639	0.904151566044963	0.516712628059256	0.19145987799675
ERR188176	NA07357	0.976446945337621	0.898884096665982	0.508360122130972	0.216713289106432
ERR188177	NA12234	0.971000788022065	0.8886623554522	0.519875884996463	0.207797391710121
ERR188178	NA19114	0.97302032235459	0.869192694999147	0.486692873410319	0.188863420432177
ERR188179	NA20774	0.977464255278856	0.889413802606197	0.507543918313377	0.208889861869006
ERR188180	HG00177	0.980170885055618	0.887625377275083	0.530960100371682	0.197266871362551
ERR188181	NA12413	0.97967816091954	0.898576034390113	0.550930118390899	0.195651565633538
ERR188182	NA18912	0.969064841126324	0.898044975688817	0.505837689800677	0.198895534735787
ERR188183	NA19185	0.972172190201729	0.88179727578277	0.492340332586131	0.192958053418644
ERR188184	NA19147	0.966260366926363	0.903844158539116	0.501054429767718	0.208329443206897
ERR188185	HG00260	0.974036801048056	0.922382580710047	0.51704946227158	0.217872079739369
ERR188186	HG00115	0.980224995605555	0.896414086139187	0.546919556275011	0.19653449553112
ERR188187	HG00176	0.972613596336738	0.896452923255477	0.509636464652644	0.207662199898215
ERR188188	NA19099	0.969081272084806	0.877205199628598	0.490586251797089	0.193501259698757
ERR188189	HG00133	0.969344198680636	0.892293960130913	0.499424098414304	0.213297094927152
ERR188190	HG00171	0.971592499300308	0.913754019716379	0.543154706971028	0.201497000277934
ERR188191	NA20770	0.975906095551895	0.922612976185197	0.52645509078703	0.22712042962882
ERR188192	NA20786	0.973782165398932	0.908320384235061	0.510770010524908	0.222574746912489
ERR188193	NA19141	0.975108711950817	0.931072120500996	0.543134463023779	0.194729945803037
ERR188194	HG00284	0.97526908224468	0.898043396031773	0.518758620546599	0.219117056517379
ERR188195	NA20792	0.973680136244001	0.894608408903545	0.511533068294885	0.217028053543194
ERR188196	NA12717	0.970914349991965	0.910876947979814	0.527188296352119	0.207869788075279
ERR188197	HG00341	0.97072528363047	0.903674154944363	0.524317630370025	0.215238374540831
ERR188198	HG00373	0.973272171253823	0.907282802295666	0.526113796411357	0.211659990889963
ERR188199	NA20585	0.97126042177538	0.939031702016038	0.557827730398239	0.212385626982137
ERR188200	NA18519	0.970566249299196	0.890059249506254	0.489886331038004	0.191327670944776
ERR188201	NA20588	0.978621495327103	0.933389221556886	0.549992855244718	0.224346192879154
ERR188202	NA06989	0.966409744028928	0.922206118531866	0.52582731096176	0.215672821954069
ERR188203	NA20542	0.980035690385902	0.870273414776033	0.506317878085413	0.20036695801126
ERR188204	NA20524	0.979252148331656	0.909706546275395	0.528745829154327	0.222137789399708
ERR188205	HG00310	0.973740888005302	0.851489080079418	0.489289719741728	0.194013155092089
ERR188206	HG00100	0.972841472045294	0.930781789877359	0.529128623394173	0.228393639937818
ERR188207	NA19222	0.973987892546349	0.903808273145108	0.506203907443928	0.194126117966367
ERR188208	NA20538	0.979759862778731	0.931881630374093	0.539006438121197	0.219212263144033
ERR188209	NA19214	0.978214226770094	0.912771901189617	0.527271433545422	0.1984907276732
ERR188211	NA19175	0.972682759213126	0.887453935792304	0.498872843219056	0.189952247743689
ERR188212	HG00231	0.982079505139634	0.909865741439131	0.527270915036927	0.220138512811197
ERR188213	NA06986	0.967020295202952	0.92723389767557	0.541486781526968	0.216540292438914
ERR188214	NA18486	0.970055529607141	0.901971968709257	0.499269071003792	0.19591099210536
ERR188215	HG00361	0.975947662112757	0.907612447899353	0.527215858667331	0.208013439826752
ERR188216	NA12873	0.979909555934465	0.894568970562416	0.530331658774066	0.208993749323478
ERR188217	NA11832	0.979083186408078	0.843505575624313	0.466953405190635	0.177659421778159
ERR188218	HG00325	0.974534197768822	0.919369942612913	0.532397874369589	0.2185996530903
ERR188219	HG00117	0.972166260205705	0.869154832005542	0.501789609468333	0.203131538956171
ERR188220	NA12400	0.971691243400692	0.908144377602962	0.511919050307219	0.216428721662368
ERR188221	NA19113	0.979143527088733	0.909074218570707	0.528208380137069	0.193589891443674
ERR188222	HG00265	0.970264498110728	0.923052136366566	0.546129837133962	0.208751981369598
ERR188223	NA18908	0.970583887657058	0.912493852873962	0.513509047603495	0.201410954758142
ERR188224	NA20528	0.975425469483568	0.897366959876092	0.525242267679735	0.206942407750361
ERR188225	NA19152	0.979712445973362	0.89750008127174	0.525761011094774	0.191692635140578
ERR188226	NA20532	0.975035460992908	0.932416025900445	0.549878834486884	0.213884881275255
ERR188227	NA12874	0.971645095367847	0.905156965553859	0.539173600265872	0.206530573153121
ERR188228	NA12829	0.973131974769529	0.904351731973472	0.508657960207641	0.222389621738942
ERR188229	NA12044	0.97515142102811	0.91356211598981	0.545923766091953	0.210602123336224
ERR188230	HG00278	0.976618518133638	0.894438376879778	0.521326453663871	0.209851181363503
ERR188231	HG00097	0.976563420091862	0.887381641564048	0.515012237687364	0.210607333992155
ERR188232	NA19160	0.970282474010291	0.911132247125961	0.509601162326114	0.201388403949946
ERR188234	NA19116	0.971853837471783	0.874263856018493	0.488737682224481	0.190213083391561
ERR188235	NA11930	0.966474187710075	0.933301396617165	0.52968853622423	0.22558376540247
ERR188236	HG00118	0.980414398064126	0.897684085510689	0.527450433441657	0.205121704027981
ERR188237	HG00234	0.97548202808855	0.911446611030334	0.526120780699421	0.220157468773881
ERR188238	HG00269	0.983697389451252	0.895022439820481	0.539759093561408	0.205180881807608
ERR188239	NA20520	0.980328752357855	0.903459915611814	0.522248400982064	0.215444333576984
ERR188240	HG00306	0.974697885196375	0.912365171173988	0.524552460481631	0.21636315960748
ERR188241	HG00356	0.980137629027213	0.896258610882892	0.527764364577746	0.211901158612717
ERR188242	HG00258	0.972478589839528	0.906395307246584	0.512236401677956	0.221486164713932
ERR188243	NA19098	0.973594491610402	0.909837936544168	0.525595536201379	0.197954442392495
ERR188244	NA12718	0.977746141165892	0.903650135594277	0.510152156203486	0.212455813061828
ERR188245	HG00128	0.982805599924833	0.903051085219966	0.521205025727812	0.213186220355102
ERR188246	NA11840	0.976083032490975	0.88453489211229	0.521307345081423	0.208290531488076
ERR188248	HG00178	0.976115402806243	0.774890922809435	0.329414494074517	0.137380271960644
ERR188249	NA20802	0.970247784409477	0.906562511792898	0.523158998952377	0.216612186993509
ERR188250	HG00272	0.974603435522314	0.920997155763761	0.54474469221983	0.217766450254994
ERR188251	NA20756	0.980360649883949	0.910010343638662	0.51990738693683	0.224319941632431
ERR188252	NA20544	0.972852653631285	0.920928282905266	0.517576622883556	0.225994949571933
ERR188253	NA20808	0.978136345300524	0.905464088225187	0.545163156024814	0.207348449636042
ERR188254	NA20506	0.981759021889174	0.917195638020833	0.5339807132413	0.218436721598123
ERR188255	HG00323	0.977751861487396	0.912525597269625	0.545598850373413	0.205375984350579
ERR188256	NA12777	0.974584278155707	0.894541171273972	0.530209670990402	0.203814486070696
ERR188257	HG00143	0.979013806706114	0.89122440028341	0.50721052801759	0.217711218186537
ERR188258	NA20530	0.975732268215928	0.915784021753205	0.5210432497514	0.22319190798462
ERR188259	NA20582	0.978005990586222	0.877029360967185	0.513001764043534	0.206381903928476
ERR188260	HG00369	0.972811348306794	0.917758122129614	0.532841848792029	0.217056995217127
ERR188261	NA19108	0.968929804372842	0.905683700462311	0.520329343054969	0.199691191099015
ERR188262	NA12283	0.975152092648245	0.899472805265398	0.498747945967137	0.22485931949172
ERR188263	HG00281	0.976172685761727	0.905060190369541	0.520243864873651	0.219380875804057
ERR188264	HG00274	0.972388059701493	0.881266311900485	0.510881266782596	0.206947259185326
ERR188265	NA20814	0.979820101681658	0.917990418557741	0.543520581873735	0.216659650560306
ERR188266	HG00282	0.979099981171154	0.911610401459854	0.532406944651975	0.212987190507769
ERR188267	HG00266	0.971547366704712	0.888196405206253	0.496160822617792	0.210144583119513
ERR188268	NA19095	0.976232597492501	0.868818585429872	0.503471263659604	0.180632086574037
ERR188269	NA18916	0.975083698171517	0.906157750271894	0.507363188075874	0.204828141911399
ERR188270	HG00342	0.975130050595026	0.890889300738387	0.518468059010173	0.213136531680755
ERR188271	HG00246	0.975790477587851	0.902142986863612	0.520159581361436	0.214673594111408
ERR188272	NA11881	0.977252489273861	0.886851103512589	0.528534540555912	0.202102159354917
ERR188273	NA18505	0.974788957335159	0.917837740762358	0.506913785237866	0.19992348192618
ERR188274	HG00277	0.966294052393549	0.927507103749394	0.53269596545188	0.214664339585365
ERR188275	NA19201	0.972922273876519	0.896712075595433	0.518705785519062	0.187381642914747
ERR188276	NA20758	0.973075243778198	0.906131499453692	0.504561024393404	0.222613672191497
ERR188277	NA12340	0.973772589157205	0.922652814073555	0.543024010509068	0.215308478482786
ERR188278	NA18861	0.971720430107527	0.933115543328748	0.518884018498028	0.208980550998767
ERR188279	NA12776	0.97562080156993	0.889065618762475	0.505485054963595	0.208817280073429
ERR188280	HG00381	0.974042027194067	0.899543934326543	0.524844968811957	0.204884158271418
ERR188281	NA20801	0.968564984493939	0.891773833888261	0.50421423508926	0.218143791311608
ERR188282	NA20809	0.978808061586368	0.910503547326527	0.546784136594451	0.215196610992672
ERR188283	NA18907	0.979278426422636	0.931838600054685	0.537865416140645	0.197569270412605
ERR188284	NA19223	0.974862707354357	0.894310703152061	0.510996123043053	0.194879699373231
ERR188285	HG00122	0.978541780875558	0.887237541108019	0.514214204099751	0.207499599596435
ERR188286	NA20805	0.977495786656092	0.93122105176866	0.55433687192741	0.227984832599648
ERR188288	NA20507	0.973765964791163	0.911542390194076	0.536411361933071	0.209020912230815
ERR188289	HG00232	0.978011651945123	0.915957997485765	0.542715379392692	0.21212147015938
ERR188290	NA20811	0.980590311196664	0.907561608738159	0.528021789942766	0.221143454179075
ERR188291	NA12813	0.976212805865803	0.917092295518308	0.525829129549095	0.219728733004461
ERR188292	NA19189	0.974751522924014	0.916238814727886	0.539131694604472	0.195110954539309
ERR188293	HG00116	0.976799852697477	0.902815168063995	0.517709380627484	0.217872041015605
ERR188294	HG00332	0.977992379450795	0.931248905237344	0.511190448435613	0.231678089786701
ERR188295	NA20757	0.975144613159798	0.895138402565331	0.527821942784276	0.213148218608192
ERR188296	HG00330	0.9710386656558	0.909979203116231	0.500284392486598	0.220142241288642
ERR188297	NA20503	0.979129504102747	0.888603351955307	0.514297699821401	0.213393536743234
ERR188298	NA18867	0.975085835020688	0.873386884382407	0.503793341793388	0.187738059837315
ERR188299	HG00376	0.981387012270785	0.909739052020515	0.52572384859196	0.214680773015068
ERR188300	HG00319	0.980289717406792	0.926401604606774	0.536857614728928	0.219461561918721
ERR188301	NA11994	0.973146660546247	0.907775992088021	0.530969789797948	0.213829351096624
ERR188302	HG00183	0.976136875281405	0.923792315459425	0.53207287317434	0.220200219670204
ERR188303	HG00364	0.98309761986892	0.905130842924195	0.544699262579393	0.199550934549388
ERR188304	HG00179	0.977137631458619	0.915590975418117	0.521729992025921	0.210099745336722
ERR188305	NA20773	0.975021128744483	0.896954620835218	0.531786569658442	0.21073219330317
ERR188306	NA19138	0.971732492859253	0.928103602262578	0.528803706500176	0.199463387265004
ERR188307	HG00101	0.979822187862389	0.90158341915551	0.519944419785557	0.217593832432438
ERR188308	NA12760	0.980110124733116	0.925983037779491	0.550931191138088	0.220697644933828
ERR188309	HG00150	0.976968683490423	0.919937156323645	0.534792873016607	0.218671333538835
ERR188311	NA18488	0.962818003913894	0.922295769436336	0.485204509536551	0.194565296208892
ERR188312	HG00233	0.976144297905353	0.915503448275862	0.520944142192643	0.222513501987472
ERR188313	NA18873	0.970042356565268	0.926603393730227	0.537993520243253	0.19817095494242
ERR188314	HG00380	0.967748478701826	0.93239714004367	0.526759893509659	0.222860495197052
ERR188315	HG00120	0.974507671861786	0.909166435890335	0.530543189020413	0.20047657089699
ERR188316	NA20796	0.977310723668498	0.911839863713799	0.544660442689898	0.212414240660839
ERR188317	NA20527	0.9743971035107	0.921371238356017	0.533079418794776	0.221465412982682
ERR188318	HG00276	0.975147561354458	0.900182315405652	0.517763933746111	0.218123145357216
ERR188319	NA12249	0.977305649444713	0.889157103284527	0.515681958872593	0.212363487608168
ERR188320	HG00185	0.978489244622311	0.879697669536007	0.504773846332292	0.212741238505721
ERR188321	HG00339	0.975497581476489	0.87604015321622	0.509136725207376	0.209956531163679
ERR188322	NA19190	0.975607739374897	0.901054442356089	0.515974174579448	0.198106742333588
ERR188323	HG00257	0.976883220406537	0.929193862556812	0.529157051123481	0.227801672404011
ERR188324	NA07347	0.970986855547232	0.907284952211603	0.531106754722925	0.216246688617957
ERR188325	NA06984	0.968319295558959	0.913542239325637	0.534048342631289	0.203940990134945
ERR188326	HG00275	0.977219226972435	0.933926417370326	0.543569755155024	0.216780134396705
ERR188327	NA06985	0.977622501326729	0.908476073953235	0.543295277743656	0.206285080218162
ERR188328	HG00109	0.970852935160564	0.927768487551096	0.500313950335865	0.228996017319842
ERR188329	NA20505	0.979192614843578	0.882861833796413	0.507720698910773	0.218953032836423
ERR188330	HG00379	0.974031722611582	0.911723185053915	0.528126918275056	0.215398928740444
ERR188331	NA12155	0.97630286099605	0.916449713621981	0.53240418046056	0.221112755309244
ERR188332	HG00158	0.967507450752344	0.917959664829388	0.517923595703364	0.227808557660509
ERR188333	HG00238	0.977430442959984	0.91999336044485	0.502997662736483	0.217757008171814
ERR188334	NA20543	0.978759942154736	0.898015888545376	0.511513718059197	0.219629904162325
ERR188335	NA20798	0.969867165908888	0.916021933448509	0.525022709156373	0.222168063108638
ERR188336	NA12004	0.981548974943052	0.918860852075334	0.543211953864678	0.215492066056499
ERR188337	HG00127	0.9813705054716	0.908401911003277	0.545135818173083	0.207252781205596
ERR188339	NA12815	0.969053205656668	0.885086494036747	0.505964669320947	0.214806820545511
ERR188340	HG00353	0.974876896794292	0.914323911382735	0.540693223324904	0.205639028651873
ERR188341	HG00328	0.969916714531878	0.918392969240427	0.530976785203256	0.210088351735258
ERR188342	HG00111	0.971935584740463	0.921538020451722	0.541071104116753	0.219255062252365
ERR188343	NA20589	0.979120531477381	0.882753638146352	0.508551558902677	0.221155762211039
ERR188344	NA18868	0.968338907469342	0.926122844637664	0.520612159257941	0.20599927888303
ERR188345	NA20771	0.971652925009815	0.915679658449249	0.506754576852255	0.222974001821299
ERR188347	NA20525	0.975240384615385	0.891703415034355	0.505317123620253	0.217360198987891
ERR188348	NA11995	0.980215658696671	0.90395397412877	0.541198024129226	0.209097433726631
ERR188349	NA12842	0.966493744278303	0.892866420740895	0.498101104816993	0.208679657753537
ERR188350	NA12399	0.971076024943612	0.931932491337879	0.530416534549825	0.224473153143824
ERR188351	HG00253	0.973591693238492	0.904084005778921	0.512022817704727	0.218524000057279
ERR188352	NA18909	0.972281057187586	0.916879657295079	0.512516221618966	0.200174554960112
ERR188353	NA20586	0.976216313980828	0.912129338152423	0.520528011555721	0.222271968897273
ERR188354	NA12775	0.970467435947585	0.882276465906076	0.513328201861863	0.207394438132043
ERR188355	HG00267	0.980666726894932	0.891902268760908	0.531397632525933	0.202932881730579
ERR188356	NA20514	0.978501228501228	0.913777300167515	0.531464984314324	0.216386890089099
ERR188357	NA20517	0.976981282357626	0.936634902970022	0.520631422367509	0.229671553979724
ERR188358	HG00367	0.97450322112331	0.895258929581715	0.513689320803237	0.21237783960506
